Class,QSO11,QSO10,QSO13,QSO12,QSO15,QSO14,QSO17,QSO16,QSO19,QSO18,QSO_ex49,QSO_ex48,QSO_ex45,QSO_ex44,QSO_ex47,QSO_ex46,QSO_ex41,QSO50,QSO_ex43,QSO_ex42,QSO48,QSO49,QSO46,QSO47,QSO44,QSO45,QSO42,QSO43,QSO40,QSO41,QSO_ex38,QSO_ex39,QSO_ex30,QSO_ex31,QSO_ex32,QSO_ex33,QSO_ex34,QSO_ex35,QSO_ex36,QSO_ex37,QSO_ex4,QSO_ex5,QSO_ex6,QSO_ex7,QSO_ex1,QSO_ex2,QSO_ex3,QSO_ex8,QSO_ex9,QSO39,QSO38,QSO37,QSO36,QSO35,QSO34,QSO33,QSO32,QSO31,QSO30,QSO_ex29,QSO_ex28,QSO_ex23,QSO_ex22,QSO_ex21,QSO_ex20,QSO_ex27,QSO_ex26,QSO_ex25,QSO_ex40,QSO9,QSO8,QSO1,QSO3,QSO2,QSO5,QSO4,QSO7,QSO6,QSO28,QSO29,QSO20,QSO21,QSO22,QSO23,QSO24,QSO25,QSO26,QSO27,QSO_ex50,QSO_ex24,QSO_ex18,QSO_ex19,QSO_ex16,QSO_ex17,QSO_ex14,QSO_ex15,QSO_ex12,QSO_ex13,QSO_ex10,QSO_ex11
1,0.00869778065698298,0.00869778065698298,0.00869778065698298,0.0259401793289433,0,0,0.00869778065698298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594876792806653,0.056196729870356,0.0358516276421885,0.0259111988210446,0.0248209009186063,0.0119994240331757,0.000751999858247029,0,0.0173942454151509,0.00869778065698298,0.0259401793289433,0,0.00869778065698298,0.00869778065698298,0.00869778065698298,0,0,0,0,0,0.000751999858247029,0.0119994240331757,0.0248209009186063,0.0259111988210446,0.0358516276421885,0.056196729870356,0.0594876792806653,0.035704815814383,0.0761572500047336,0.0709814282528177,0.087023318842405,0.0896417261346925,0.00869778065698298,0.062087037266327,0.0661980476674747,0.0838327772647869,0,0,0,0.00869778065698298,0.00869778065698298,0.00869778065698298,0.00869778065698298,0.0173942454151509,0,0.0259401793289433,0.0761572500047336,0.035704815814383,0.00869778065698298,0.0896417261346925,0.087023318842405,0.0709814282528177,0.0645690419484463,0.0838327772647869,0.0661980476674747,0.062087037266327,0,0.0645690419484463,0,0,0,0.00869778065698298,0,0,0.0259401793289433,0.00869778065698298,0.00869778065698298,0.00869778065698298
1,0.0200473137152481,0.0101046560700784,0.0101046560700784,0.0101046560700784,0.0101046560700784,0,0,0.0101046560700784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017803118736579,0.0253545648093232,0.0362511077563962,0.00396197926903913,0.0105706062617997,0.0118694425493495,0,0,0.0101046560700784,0,0.0101046560700784,0.0200473137152481,0.0101046560700784,0.0301468621925517,0,0.0101046560700784,0,0,0,0,0,0.0118694425493495,0.0105706062617997,0.00396197926903913,0.0362511077563962,0.0253545648093232,0.017803118736579,0.0796151419366833,0.0597427694616632,0.061549100875327,0.121906662900424,0.118633704028553,0,0.0437620314084513,0.0697415970407124,0.0914616793255061,0,0,0.0101046560700784,0.0101046560700784,0,0.0301468621925517,0,0.0101046560700784,0.0200473137152481,0.0101046560700784,0.0597427694616632,0.0796151419366833,0,0.118633704028553,0.121906662900424,0.061549100875327,0.0852555343415343,0.0914616793255061,0.0697415970407124,0.0437620314084513,0,0.0852555343415343,0,0,0.0101046560700784,0,0,0.0101046560700784,0.0101046560700784,0.0101046560700784,0.0101046560700784,0.0200473137152481
1,0.014465990798626,0,0.00729887038371151,0.0217625633735569,0,0,0,0.00729887038371151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530611181623511,0.0118984384537343,0.0505000049709332,0.0116644709346282,0.0306054386603521,0.0103486305503146,0.0121204064345998,0.00620392040469955,0.00729887038371151,0,0.014465990798626,0,0.00729887038371151,0.0217625633735569,0.014465990798626,0.00729887038371151,0,0,0,0.00620392040469955,0.0121204064345998,0.0103486305503146,0.0306054386603521,0.0116644709346282,0.0505000049709332,0.0118984384537343,0.0530611181623511,0.040251240995114,0.0613488598474235,0.0963303628122562,0.0606086226581727,0.129331580464335,0.00729887038371151,0.0625044112228581,0.0765519354799975,0.0831297114304251,0,0,0.00729887038371151,0.00729887038371151,0.014465990798626,0.0217625633735569,0,0.00729887038371151,0,0.014465990798626,0.0613488598474235,0.040251240995114,0.00729887038371151,0.129331580464335,0.0606086226581727,0.0963303628122562,0.0713535340093358,0.0831297114304251,0.0765519354799975,0.0625044112228581,0,0.0713535340093358,0,0,0.00729887038371151,0,0,0,0.0217625633735569,0.00729887038371151,0,0.014465990798626
1,0.0342126419293595,0,0,0,0,0,0.0342126419293595,0.0172402915981748,0.0172402915981748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434116982470583,0.0506785468602569,0.0387366074581077,0.0250857359100071,0.0114764961038868,0,0,0,0,0,0,0.0172402915981748,0.0686020756976685,0.0342126419293595,0,0,0,0,0,0,0,0,0.0114764961038868,0.0250857359100071,0.0387366074581077,0.0506785468602569,0.0434116982470583,0.0494207057891711,0.059632164909683,0.06819200310341,0.0606325344616625,0.0824186171800184,0.0342126419293595,0.0664499347515455,0.0618111003074449,0.0571705906546625,0,0,0,0.0686020756976685,0,0.0342126419293595,0,0,0.0172402915981748,0,0.059632164909683,0.0494207057891711,0.0342126419293595,0.0824186171800184,0.0606325344616625,0.06819200310341,0.0666291377992754,0.0571705906546625,0.0618111003074449,0.0664499347515455,0,0.0666291377992754,0,0.0172402915981748,0.0172402915981748,0.0342126419293595,0,0,0,0,0,0.0342126419293595
1,0,0.0252176524055963,0,0.0252176524055963,0.0252176524055963,0.0755249082152789,0,0.0252176524055963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182639688071982,0,0,0,0,0,0,0,0,0,0.0755249082152789,0,0,0.0252176524055963,0,0,0,0,0,0,0,0,0,0,0,0,0.0182639688071982,0.0449277344397728,0.0235006722362365,0.10973433023866,0.139502337098977,0.132347057108485,0,0.0175711913154454,0.043323863754385,0.0827692090969692,0,0,0,0,0,0.0252176524055963,0,0,0,0.0755249082152789,0.0235006722362365,0.0449277344397728,0,0.132347057108485,0.139502337098977,0.10973433023866,0.108063384154213,0.0827692090969692,0.043323863754385,0.0175711913154454,0,0.108063384154213,0,0,0.0252176524055963,0,0.0755249082152789,0.0252176524055963,0.0252176524055963,0,0.0252176524055963,0
1,0.0372397709502799,0,0,0,0,0,0,0.0124803519629524,0.0124803519629524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639386553463789,0.0288659785146157,0.0279357295344925,0.0372397709502799,0.000539999947512006,0,0,0,0,0.0124803519629524,0.0247709316604899,0,0.0124803519629524,0.0124803519629524,0,0.0247709316604899,0.0124803519629524,0,0,0,0,0,0.000539999947512006,0.0372397709502799,0.0279357295344925,0.0288659785146157,0.0639386553463789,0.0376302230060961,0.0480250271293123,0.070985408098235,0.102966777523096,0.0852416360840324,0.0247709316604899,0.0750068596678581,0.0688907051364203,0.0728198741091691,0,0.0124803519629524,0.0247709316604899,0.0124803519629524,0,0.0124803519629524,0.0124803519629524,0,0,0.0247709316604899,0.0480250271293123,0.0376302230060961,0.0247709316604899,0.0852416360840324,0.102966777523096,0.070985408098235,0.0921171101823727,0.0728198741091691,0.0688907051364203,0.0750068596678581,0,0.0921171101823727,0,0.0124803519629524,0.0124803519629524,0,0,0,0,0,0,0.0372397709502799
1,0.0223922562831238,0.0450305260580991,0,0.067353870603566,0,0,0.0223922562831238,0.0450305260580991,0.0223922562831238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222843101751098,0.0210428932199699,0,0,0,0,0,0,0,0,0,0,0,0,0.0223922562831238,0,0.0223922562831238,0,0,0,0,0,0,0,0,0.0210428932199699,0.0222843101751098,0.0396432128445877,0.0259241900885949,0.123380160669159,0.105459408031878,0.148168203752222,0,0.0706570632649094,0.0552576553402806,0.0801010234205786,0,0.0223922562831238,0,0,0.0223922562831238,0,0,0,0,0,0.0259241900885949,0.0396432128445877,0,0.148168203752222,0.105459408031878,0.123380160669159,0.0357367749831731,0.0801010234205786,0.0552576553402806,0.0706570632649094,0,0.0357367749831731,0,0.0223922562831238,0.0450305260580991,0.0223922562831238,0,0,0.067353870603566,0,0.0450305260580991,0.0223922562831238
1,0.0357727289606868,0.0119924250404911,0,0.0119924250404911,0,0,0,0.0357727289606868,0.0119924250404911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363050366870627,0.0176451683718598,0.0203661834607931,0.0196044878508881,0.0125443419431656,0.00428297381094777,0,0,0.0119924250404911,0,0.0237905100911472,0,0.0237905100911472,0,0,0,0,0,0,0,0,0.00428297381094777,0.0125443419431656,0.0196044878508881,0.0203661834607931,0.0176451683718598,0.0363050366870627,0.0273861503685577,0.0554719963077006,0.0992511592506294,0.0660357602133716,0.130638125395895,0.0237905100911472,0.0556235273032222,0.0924423170804429,0.0704699993573153,0,0,0,0.0237905100911472,0,0,0,0.0119924250404911,0,0.0237905100911472,0.0554719963077006,0.0273861503685577,0.0237905100911472,0.130638125395895,0.0660357602133716,0.0992511592506294,0.0995343338780741,0.0704699993573153,0.0924423170804429,0.0556235273032222,0,0.0995343338780741,0,0.0119924250404911,0.0357727289606868,0,0,0,0.0119924250404911,0,0.0119924250404911,0.0357727289606868
1,0.0130472595751008,0.0130472595751008,0.0258952095566607,0.0258952095566607,0.0130472595751008,0,0,0.0258952095566607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695286347381011,0.00403097816695464,0.0355849682815268,0.0198224031308787,0.00377798202528031,0,0,0,0,0,0,0,0.0258952095566607,0.0258952095566607,0,0,0,0,0,0,0,0,0.00377798202528031,0.0198224031308787,0.0355849682815268,0.00403097816695464,0.0695286347381011,0.0425263360058437,0.0383262176631792,0.0686369108954448,0.0944615267098514,0.139323874454058,0.0258952095566607,0.0716987587574217,0.0406016673528314,0.0736752599783733,0,0,0,0.0258952095566607,0,0.0258952095566607,0,0,0,0,0.0383262176631792,0.0425263360058437,0.0258952095566607,0.139323874454058,0.0944615267098514,0.0686369108954448,0.101153860723597,0.0736752599783733,0.0406016673528314,0.0716987587574217,0,0.101153860723597,0,0,0.0258952095566607,0,0,0.0130472595751008,0.0258952095566607,0.0258952095566607,0.0130472595751008,0.0130472595751008
1,0.013043260255816,0,0,0.013043260255816,0,0.013043260255816,0,0.0389163361085362,0.0258872149194997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259841496714408,0.02318284549731,0.0110185540520185,0.0142300393839886,0.000194999997528375,0,0,0,0.013043260255816,0,0.013043260255816,0,0.013043260255816,0,0.0389163361085362,0,0.013043260255816,0,0,0,0,0,0.000194999997528375,0.0142300393839886,0.0110185540520185,0.02318284549731,0.0259841496714408,0.0494865443755188,0.070106802629057,0.0693504978503363,0.107918098468515,0.112380286546316,0,0.046864645188499,0.0749283036588253,0.114014079647322,0,0.013043260255816,0,0.013043260255816,0.0389163361085362,0,0,0.013043260255816,0,0.013043260255816,0.070106802629057,0.0494865443755188,0,0.112380286546316,0.107918098468515,0.0693504978503363,0.0836143193848462,0.114014079647322,0.0749283036588253,0.046864645188499,0,0.0836143193848462,0,0.0258872149194997,0.0389163361085362,0,0.013043260255816,0,0.013043260255816,0,0,0.013043260255816
1,0.161102142521954,0,0,0,0,0.0541200680492931,0.107924028586779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541200680492931,0.0541200680492931,0,0,0,0.0541200680492931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966711593442719,0.0749690733492773,0.158820069700022,0,0.0221533748469794,0.0365866621046064,0.0757456382201656,0,0,0.0541200680492931,0,0,0,0,0,0.0541200680492931,0.0541200680492931,0,0,0,0.158820069700022,0.0749690733492773,0.0966711593442719,0.0450155564642131,0.0757456382201656,0.0365866621046064,0.0221533748469794,0,0.0450155564642131,0,0,0,0.107924028586779,0.0541200680492931,0,0,0,0,0.161102142521954
1,0,0.0240583566920997,0,0.0121214062876834,0.0240583566920997,0.0121214062876834,0,0.0121214062876834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668601042743161,0.016534492967433,0.0347050565250916,0.0153228006266796,0.00345598624065146,0,0,0,0,0.0240583566920997,0.0121214062876834,0,0,0.0121214062876834,0,0.0240583566920997,0.0240583566920997,0,0,0,0,0,0.00345598624065146,0.0153228006266796,0.0347050565250916,0.016534492967433,0.0668601042743161,0.0441163460231404,0.0241123253664894,0.0831952549744924,0.105357552459585,0.110400164838025,0,0.068967339293204,0.0485039089797928,0.0773710548217167,0,0.0240583566920997,0.0240583566920997,0,0,0.0121214062876834,0.0240583566920997,0,0,0.0121214062876834,0.0241123253664894,0.0441163460231404,0,0.110400164838025,0.105357552459585,0.0831952549744924,0.118131837410369,0.0773710548217167,0.0485039089797928,0.068967339293204,0,0.118131837410369,0,0,0.0121214062876834,0,0.0121214062876834,0.0240583566920997,0.0121214062876834,0,0.0240583566920997,0
1,0.107007734499519,0,0,0,0,0,0.02676760421271,0.02676760421271,0.02676760421271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119024378872526,0.00203199720327903,0,0,0,0,0,0,0,0,0.02676760421271,0,0.0538189476893512,0.02676760421271,0,0,0,0,0,0,0,0,0,0,0,0.00203199720327903,0.0119024378872526,0.0119024378872526,0.0386906764004351,0.0848276513715558,0.132411900502917,0.128098356333007,0.02676760421271,0.0297652049902336,0.0639127615952816,0.0854679750020654,0,0,0,0.0538189476893512,0,0.02676760421271,0,0,0,0.02676760421271,0.0386906764004351,0.0119024378872526,0.02676760421271,0.128098356333007,0.132411900502917,0.0848276513715558,0.0861727457264854,0.0854679750020654,0.0639127615952816,0.0297652049902336,0,0.0861727457264854,0,0.02676760421271,0.02676760421271,0.02676760421271,0,0,0,0,0,0.107007734499519
1,0.0549356358549408,0,0,0,0,0,0.0137981242331289,0.0273861503685577,0.0137981242331289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454037613770297,0.0160426235133906,0.0335793703781188,0.0190486955407556,0.0141900474610073,0,0,0,0.0137981242331289,0,0.0137981242331289,0,0.0273861503685577,0.0137981242331289,0,0,0.0137981242331289,0,0,0,0,0,0.0141900474610073,0.0190486955407556,0.0335793703781188,0.0160426235133906,0.0454037613770297,0.0295673792484815,0.0371788554068111,0.0807458257127416,0.101802115652438,0.120272974120928,0.0137981242331289,0.0517118314656123,0.0647662139311776,0.0911314549046685,0,0.0137981242331289,0,0.0273861503685577,0,0.0137981242331289,0,0.0137981242331289,0,0.0137981242331289,0.0371788554068111,0.0295673792484815,0.0137981242331289,0.120272974120928,0.101802115652438,0.0807458257127416,0.0867990259461078,0.0911314549046685,0.0647662139311776,0.0517118314656123,0,0.0867990259461078,0,0.0137981242331289,0.0273861503685577,0.0137981242331289,0,0,0,0,0,0.0549356358549408
1,0.0127573078531221,0,0,0,0.0253205866370797,0,0.0127573078531221,0.0253205866370797,0.0253205866370797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448898110780965,0.0248448861184627,0.0174982137604807,0.0179930578711097,0.000646999909720007,0,0,0,0.0127573078531221,0.0127573078531221,0,0,0.0127573078531221,0.0380655984447145,0,0,0,0,0,0,0,0,0.000646999909720007,0.0179930578711097,0.0174982137604807,0.0248448861184627,0.0448898110780965,0.0343574714866634,0.0539136720392421,0.0350046920641575,0.108078208964757,0.138698203232482,0.0127573078531221,0.0940561605700611,0.0331019017310902,0.0902418319541551,0,0,0,0.0127573078531221,0,0.0380655984447145,0.0127573078531221,0.0127573078531221,0,0,0.0539136720392421,0.0343574714866634,0.0127573078531221,0.138698203232482,0.108078208964757,0.0350046920641575,0.113777192980337,0.0902418319541551,0.0331019017310902,0.0940561605700611,0,0.113777192980337,0,0.0253205866370797,0.0253205866370797,0.0127573078531221,0,0.0253205866370797,0,0,0,0.0127573078531221
1,0.0284243412027945,0,0,0.0143220206338606,0.0143220206338606,0,0.0284243412027945,0.0427289671304584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307952595826065,0.0197074480560181,0.00758885431246374,0.00327098833409276,0.000726999871919833,0,0,0,0.0284243412027945,0.0143220206338606,0,0,0,0.0143220206338606,0.0143220206338606,0,0,0,0,0,0,0,0.000726999871919833,0.00327098833409276,0.00758885431246374,0.0197074480560181,0.0307952595826065,0.0547143031384142,0.0525834546744589,0.0915598502776365,0.108321328994746,0.106059618672509,0.0143220206338606,0.0608935671172873,0.0592106584884978,0.100412468536772,0,0,0,0,0.0143220206338606,0.0143220206338606,0.0143220206338606,0.0284243412027945,0,0,0.0525834546744589,0.0547143031384142,0.0143220206338606,0.106059618672509,0.108321328994746,0.0915598502776365,0.0884641396905564,0.100412468536772,0.0592106584884978,0.0608935671172873,0,0.0884641396905564,0,0,0.0427289671304584,0.0284243412027945,0,0.0143220206338606,0.0143220206338606,0,0,0.0284243412027945
1,0.0055059443606433,0.0055059443606433,0,0.0110125547800732,0.0055059443606433,0,0.0165174976102783,0.0055059443606433,0.0055059443606433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931673041734127,0.00390898008991555,0.0312218490026086,0.0494067399731955,0.050274578758595,0.0419224146775762,0.024091337565354,0.014535976079101,0.0275580205570705,0.020194254202629,0.0110125547800732,0,0.0055059443606433,0.0055059443606433,0.0110125547800732,0.0110125547800732,0,0.0055059443606433,0,0.00390898008991555,0.00931673041734127,0.020194254202629,0.0275580205570705,0.014535976079101,0.024091337565354,0.0419224146775762,0.050274578758595,0.0494067399731955,0.0312218490026086,0.0535686713299966,0.0591897320864241,0.0619764643875721,0.0993244297537009,0.0965869530041562,0.0055059443606433,0.0619545488615012,0.0630402912917513,0.0505708236491082,0,0,0.0055059443606433,0.0110125547800732,0,0.0110125547800732,0,0.0110125547800732,0.0055059443606433,0.0055059443606433,0.0591897320864241,0.0535686713299966,0.0055059443606433,0.0965869530041562,0.0993244297537009,0.0619764643875721,0.0699475872386865,0.0505708236491082,0.0630402912917513,0.0619545488615012,0,0.0699475872386865,0,0.0055059443606433,0.0055059443606433,0.0165174976102783,0,0.0055059443606433,0.0110125547800732,0,0.0055059443606433,0.0055059443606433
1,0.0390800866870468,0,0,0,0.0194105616769404,0.0194105616769404,0.0194105616769404,0,0.0194105616769404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276089817537331,0.0326623774816505,0.0238654675081332,0.0188367716129071,0,0,0,0,0.0390800866870468,0,0,0,0.0584463129528498,0,0,0.0194105616769404,0,0,0,0,0,0,0,0.0188367716129071,0.0238654675081332,0.0326623774816505,0.0276089817537331,0.0301228839872067,0.0474852609221628,0.0676515081740089,0.112285497939545,0.0997135374655011,0.0390800866870468,0.0127413104538406,0.0669437283014885,0.10133795408657,0,0,0.0194105616769404,0.0584463129528498,0,0,0,0.0390800866870468,0,0,0.0474852609221628,0.0301228839872067,0.0390800866870468,0.0997135374655011,0.112285497939545,0.0676515081740089,0.0836907805581257,0.10133795408657,0.0669437283014885,0.0127413104538406,0,0.0836907805581257,0,0.0194105616769404,0,0.0194105616769404,0.0194105616769404,0.0194105616769404,0,0,0,0.0390800866870468
1,0.0141270600903007,0.0280366504284967,0,0,0.0141270600903007,0,0.042147017120222,0,0.0280366504284967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370310591702046,0.0163825341418914,0.00691588973558186,0.00628391728573507,0,0,0,0,0.0141270600903007,0,0.0141270600903007,0,0,0.0141270600903007,0,0,0.0141270600903007,0,0,0,0,0,0,0.00628391728573507,0.00691588973558186,0.0163825341418914,0.0370310591702046,0.0465662977089828,0.0595604206334184,0.108168145118144,0.125325603855472,0.107480236881973,0.0280366504284967,0.0523720385050013,0.0788658763828016,0.0611785016516403,0,0.0141270600903007,0,0,0,0.0141270600903007,0,0.0141270600903007,0,0.0141270600903007,0.0595604206334184,0.0465662977089828,0.0280366504284967,0.107480236881973,0.125325603855472,0.108168145118144,0.0809186888217332,0.0611785016516403,0.0788658763828016,0.0523720385050013,0,0.0809186888217332,0,0.0280366504284967,0,0.042147017120222,0,0.0141270600903007,0,0,0.0280366504284967,0.0141270600903007
1,0.0364138925877916,0.0183499399847114,0,0,0.0183499399847114,0.0183499399847114,0.0364138925877916,0,0.0364138925877916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503573686276788,0.0409271256239918,0.025413526792669,0.0117504591470078,0,0,0,0,0,0,0.0364138925877916,0,0.0183499399847114,0,0,0,0,0,0,0,0,0,0,0.0117504591470078,0.025413526792669,0.0409271256239918,0.0503573686276788,0.01092856488979,0.0587412967134202,0.0739577124963299,0.0992392774459899,0.111104419099056,0.0547282612165519,0.0647174193148256,0.0532804961918168,0.0616347746285292,0,0,0,0.0183499399847114,0,0,0,0,0,0.0364138925877916,0.0587412967134202,0.01092856488979,0.0547282612165519,0.111104419099056,0.0992392774459899,0.0739577124963299,0.062670757049117,0.0616347746285292,0.0532804961918168,0.0647174193148256,0,0.062670757049117,0,0.0364138925877916,0,0.0364138925877916,0.0183499399847114,0.0183499399847114,0,0,0.0183499399847114,0.0364138925877916
1,0.00335298743456718,0,0.00335298743456718,0.009977668875017,0,0,0.0133292105251,0,0.0066249030765714,0,0,0,0,0,0,0,0.0100656600367894,0,0.000773999845438429,0.00570693804209777,0,0,0,0,0,0,0.00570693804209777,0.000773999845438429,0.0195625039584534,0.0100656600367894,0.0117494592850693,0.0269734554747534,0.0511622892995467,0.0442411020530198,0.0426551020036186,0.0303157077378789,0.0246520043287719,0.0318302437037655,0.0279387271930263,0.0188357719677123,0.00335298743456718,0,0.00335298743456718,0.00335298743456718,0.009977668875017,0.0066249030765714,0,0.00335298743456718,0.00335298743456718,0.0269734554747534,0.0117494592850693,0.0188357719677123,0.0279387271930263,0.0318302437037655,0.0246520043287719,0.0303157077378789,0.0426551020036186,0.0442411020530198,0.0511622892995467,0.0547910723034014,0.0580058114613437,0.0708122827351314,0.0767109958986068,0.0631438773081023,0.009977668875017,0.0516001303198505,0.061013121279922,0.0702321822354225,0.0195625039584534,0.00335298743456718,0.00335298743456718,0.009977668875017,0,0.0066249030765714,0,0.00335298743456718,0.00335298743456718,0.00335298743456718,0.0580058114613437,0.0547910723034014,0.009977668875017,0.0631438773081023,0.0767109958986068,0.0708122827351314,0.0664509303358855,0.0702321822354225,0.061013121279922,0.0516001303198505,0,0.0664509303358855,0,0.0066249030765714,0,0.0133292105251,0,0,0.009977668875017,0.00335298743456718,0,0.00335298743456718
1,0.0440105518315184,0,0.0147519297580637,0,0.0292776302988157,0.0147519297580637,0.0147519297580637,0,0.0147519297580637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199693449412806,0.0384051013811554,0.034381443136432,0.00193799757372842,0.0165574866707271,0,0,0,0.0292776302988157,0,0.0292776302988157,0,0,0,0,0,0,0,0,0,0,0,0.0165574866707271,0.00193799757372842,0.034381443136432,0.0384051013811554,0.0199693449412806,0.0359644819411789,0.0711575342481547,0.0710033173746428,0.0969990555416049,0.0871086669204592,0.0292776302988157,0.0721424517821885,0.0717266147615555,0.0813150634172818,0,0,0,0,0,0,0,0.0292776302988157,0,0.0292776302988157,0.0711575342481547,0.0359644819411789,0.0292776302988157,0.0871086669204592,0.0969990555416049,0.0710033173746428,0.07971748822425,0.0813150634172818,0.0717266147615555,0.0721424517821885,0,0.07971748822425,0,0.0147519297580637,0,0.0147519297580637,0.0147519297580637,0.0292776302988157,0,0.0147519297580637,0,0.0440105518315184
1,0,0.0200033313598511,0,0.0200033313598511,0.0399906611258767,0.0399906611258767,0.0399906611258767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486006803191607,0.0181080204014572,0.00116899946749702,0,0,0,0,0,0,0,0,0,0,0.0200033313598511,0.0200033313598511,0,0.0200033313598511,0,0,0,0,0,0,0,0.00116899946749702,0.0181080204014572,0.0486006803191607,0.0248338929054108,0.0653557080199859,0.0703476091176368,0.127293694912987,0.121435739164984,0.0399906611258767,0.0653557080199859,0.0360993066708234,0.0765231053617685,0,0.0200033313598511,0,0,0.0200033313598511,0.0200033313598511,0,0,0,0,0.0653557080199859,0.0248338929054108,0.0399906611258767,0.121435739164984,0.127293694912987,0.0703476091176368,0.0830552292573578,0.0765231053617685,0.0360993066708234,0.0653557080199859,0,0.0830552292573578,0,0,0,0.0399906611258767,0.0399906611258767,0.0399906611258767,0.0200033313598511,0,0.0200033313598511,0
1,0.00697088708398265,0.01381712061077,0,0.0276289664975778,0,0.00697088708398265,0,0.00697088708398265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539864595647087,0.0426850473815581,0.0235106667110714,0.0284493209864591,0.0366695507502496,0.011900438170541,0.0113895074760188,0.0100826583114814,0.00697088708398265,0.01381712061077,0,0,0,0.00697088708398265,0,0.01381712061077,0.01381712061077,0,0,0.0100826583114814,0.0113895074760188,0.011900438170541,0.0366695507502496,0.0284493209864591,0.0235106667110714,0.0426850473815581,0.0539864595647087,0.0309990648364327,0.0446732462475636,0.0839410102304847,0.094598293554889,0.0894274576872657,0.00697088708398265,0.0641089544088207,0.0702928810891787,0.0974477735999835,0,0.01381712061077,0.01381712061077,0,0,0.00697088708398265,0.01381712061077,0.00697088708398265,0,0,0.0446732462475636,0.0309990648364327,0.00697088708398265,0.0894274576872657,0.094598293554889,0.0839410102304847,0.0797989665914667,0.0974477735999835,0.0702928810891787,0.0641089544088207,0,0.0797989665914667,0,0,0.00697088708398265,0,0.00697088708398265,0,0.0276289664975778,0,0.01381712061077,0.00697088708398265
1,0.0302447728373084,0.00507795635320534,0.00507795635320534,0,0,0,0.00507795635320534,0,0.00507795635320534,0.00507795635320534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186199784812434,0.00117399946063496,0.0588838020881916,0.0569233977371094,0.0563013976547556,0.046679052083721,0.0341227469982415,0.0252126555846162,0.0228870025593601,0.0117094647882858,0,0,0,0,0.00507795635320534,0.0251706822386701,0,0,0,0.00117399946063496,0.00186199784812434,0.0117094647882858,0.0228870025593601,0.0252126555846162,0.0341227469982415,0.046679052083721,0.0563013976547556,0.0569233977371094,0.0588838020881916,0.0586416411823568,0.069555504163415,0.0614554564332431,0.0602549191215492,0.0487164056711885,0.0200962939742501,0.0726080003084323,0.0817034657019931,0.0670602030575354,0,0,0,0.00507795635320534,0,0.0251706822386701,0,0,0,0,0.069555504163415,0.0586416411823568,0.0200962939742501,0.0487164056711885,0.0602549191215492,0.0614554564332431,0.0573769116354265,0.0670602030575354,0.0817034657019931,0.0726080003084323,0,0.0573769116354265,0.00507795635320534,0.00507795635320534,0,0.00507795635320534,0,0,0,0.00507795635320534,0.00507795635320534,0.0302447728373084
