Class,taugrant23,taugrant24,tausw8,tausw9,tausw6,tausw7,tausw4,tausw5,tausw2,tausw3,tausw1,taugrant26,taugrant30,tausw29,tausw28,taugrant25,tausw21,tausw20,tausw23,tausw22,tausw25,tausw24,tausw27,tausw26,taugrant15,taugrant14,taugrant17,taugrant16,taugrant11,taugrant10,taugrant13,taugrant12,taugrant19,taugrant18,taugrant9,taugrant8,taugrant5,taugrant4,taugrant7,taugrant6,taugrant1,taugrant3,taugrant2,tausw30,taugrant27,taugrant28,taugrant29,tausw18,tausw19,tausw14,tausw15,tausw16,tausw17,tausw10,tausw11,tausw12,tausw13,taugrant20,taugrant21,taugrant22
1,0.992099355690944,0.983544811597593,0.999915003061419,0.99983977523304,0.999933004581246,0.999966530284885,0.999991729842088,0.999996820715572,0.999946875873959,0.99998731206687,0.999992952631993,0.986071821644476,0.485381090605372,0.788328288192506,0.904786185398896,0.988627479410536,0.996477610086734,0.996628979467334,0.992099355690944,0.992947585639782,0.988627479410536,0.983544811597593,0.948337522950672,0.986071821644476,0.999133705865935,0.999526372618868,0.99932795744744,0.999735847746774,0.99932795744744,0.999574848685248,0.999387008422673,0.999154240729016,0.997818939265078,0.998537465448561,0.99983977523304,0.999915003061419,0.999996820715572,0.999991729842088,0.999966530284885,0.999933004581246,0.999992952631993,0.99998731206687,0.999946875873959,0.485381090605372,0.948337522950672,0.904786185398896,0.788328288192506,0.998537465448561,0.997818939265078,0.999526372618868,0.999133705865935,0.999735847746774,0.99932795744744,0.999574848685248,0.99932795744744,0.999154240729016,0.999387008422673,0.996628979467334,0.996477610086734,0.992947585639782
1,0.995506404620411,0.999513899856669,0.999999475517137,0.999999888456688,0.999999994501843,0.999998948037768,0.999999999570695,0.999997071014041,0.999999996840502,0.999999996711561,0.99999999996469,0.992146432041776,0.418605459723764,0.696772539288462,0.513152658578161,0.960860250599551,0.999566261921583,0.99987396057979,0.995506404620411,0.999893663928021,0.960860250599551,0.999513899856669,0.980135768718295,0.992146432041776,0.999997582687152,0.999999372080042,0.999996486347897,0.997288381388272,0.999994810407676,0.999999899474345,0.999980456398054,0.99999419537603,0.999989402136337,0.999608313460381,0.999999888456688,0.999999475517137,0.999997071014041,0.999999999570695,0.999998948037768,0.999999994501843,0.99999999996469,0.999999996711561,0.999999996840502,0.418605459723764,0.980135768718295,0.513152658578161,0.696772539288462,0.999608313460381,0.999989402136337,0.999999372080042,0.999997582687152,0.997288381388272,0.999996486347897,0.999999899474345,0.999994810407676,0.99999419537603,0.999980456398054,0.99987396057979,0.999566261921583,0.999893663928021
1,0.908871768725021,0.896480983127427,0.99999924824337,0.999992242548543,0.999999180730895,0.999999891753291,0.999999855046508,0.999999021116606,0.999999842028768,0.999999809355026,0.999999972548714,0.6863383649822,0.371360227876508,0.440620069333059,0.314922032938433,0.607531887268442,0.996304731873322,0.998107392122069,0.908871768725021,0.98893975674272,0.607531887268442,0.896480983127427,0.439006942022358,0.6863383649822,0.99114955785026,0.999928861963269,0.999881062485378,0.999861539026569,0.999999220687105,0.99996891758587,0.998196011479537,0.999919631882128,0.990935552134713,0.997277527986103,0.999992242548543,0.99999924824337,0.999999021116606,0.999999855046508,0.999999891753291,0.999999180730895,0.999999972548714,0.999999809355026,0.999999842028768,0.371360227876508,0.439006942022358,0.314922032938433,0.440620069333059,0.997277527986103,0.990935552134713,0.999928861963269,0.99114955785026,0.999861539026569,0.999881062485378,0.99996891758587,0.999999220687105,0.999919631882128,0.998196011479537,0.998107392122069,0.996304731873322,0.98893975674272
1,0.818415551778441,0.759909134365698,0.999955448961579,0.999518735470025,0.999437508257992,0.999886636320309,0.999856750751238,0.999945038647442,0.999947299160366,0.99952256931137,0.999931787786538,0.578363413044506,0.232660129460078,0.21842347369826,0.12632158221095,0.385922448850933,0.991043191251573,0.99080834471131,0.818415551778441,0.963672617943135,0.385922448850933,0.759909134365698,0.476927840861271,0.578363413044506,0.994633287644621,0.997679595361383,0.996463517273988,0.990604847965378,0.999284987397579,0.996505627751787,0.995094061173347,0.996029408046523,0.979415122844186,0.996581534506102,0.999518735470025,0.999955448961579,0.999945038647442,0.999856750751238,0.999886636320309,0.999437508257992,0.999931787786538,0.99952256931137,0.999947299160366,0.232660129460078,0.476927840861271,0.12632158221095,0.21842347369826,0.996581534506102,0.979415122844186,0.997679595361383,0.994633287644621,0.990604847965378,0.996463517273988,0.996505627751787,0.999284987397579,0.996029408046523,0.995094061173347,0.99080834471131,0.991043191251573,0.963672617943135
1,0.992919419558107,0.997471471796836,0.999998032710406,0.99999369933875,0.999998635678744,0.99999707686615,0.999999658136052,0.999999928448821,0.999999803155728,0.999999952799098,0.999999974404591,0.988627479410536,0.0579350500619036,0.25896622393479,0.840536892072567,0.983014274296711,0.999031088607558,0.996943186957629,0.992919419558107,0.99737890792358,0.983014274296711,0.997471471796836,0.96681262428014,0.988627479410536,0.999917018619859,0.999987235710918,0.999556616084129,0.999950960150716,0.999986473496606,0.999813101762351,0.999731050600817,0.999985836748935,0.99948178065671,0.999243819898746,0.99999369933875,0.999998032710406,0.999999928448821,0.999999658136052,0.99999707686615,0.999998635678744,0.999999974404591,0.999999952799098,0.999999803155728,0.0579350500619036,0.96681262428014,0.840536892072567,0.25896622393479,0.999243819898746,0.99948178065671,0.999987235710918,0.999917018619859,0.999950960150716,0.999556616084129,0.999813101762351,0.999986473496606,0.999985836748935,0.999731050600817,0.996943186957629,0.999031088607558,0.99737890792358
1,0,0,0.999972432323238,0.999997640011943,0.999991779314266,0.999999899273093,0.999999943715849,0.999999325202477,0.999999243719273,0.999999919808865,0.999999995314779,0,0,0,0,0,0,0.627935287923356,0,0,0,0,0,0,0.986016387669509,0.995133056985037,0.866535027568468,0.985216917311436,0.994965159410379,0.999995112625267,0.990548574795209,0.999007565120387,0.095706171123255,0.981281744827224,0.999997640011943,0.999972432323238,0.999999325202477,0.999999943715849,0.999999899273093,0.999991779314266,0.999999995314779,0.999999919808865,0.999999243719273,0,0,0,0,0.981281744827224,0.095706171123255,0.995133056985037,0.986016387669509,0.985216917311436,0.866535027568468,0.999995112625267,0.994965159410379,0.999007565120387,0.990548574795209,0.627935287923356,0,0
1,0,0,0.999998504206268,0.999994310314958,0.99999847093418,0.999992516848723,0.999999766212426,0.999999951749172,0.999999951458797,0.999999806667226,0.999999389417932,0,0,0,0,0,0.822015156726854,0.951177640829672,0,0.10362666046634,0,0,0,0,0.996540337191079,0.99497519375477,0.913785490117828,0.989866741333068,0.999966796969998,0.999989756405159,0.998437759460626,0.999944928617771,0.983014274296711,0.891256006008484,0.999994310314958,0.999998504206268,0.999999951749172,0.999999766212426,0.999992516848723,0.99999847093418,0.999999389417932,0.999999806667226,0.999999951458797,0,0,0,0,0.891256006008484,0.983014274296711,0.99497519375477,0.996540337191079,0.989866741333068,0.913785490117828,0.999989756405159,0.999966796969998,0.999944928617771,0.998437759460626,0.951177640829672,0.822015156726854,0.10362666046634
1,0.999999998668358,0.999885497061615,0.99999995203781,0.999999999999999,0.999999967461858,1,0.999999948662936,1,0.999997339121296,1,1,0.973436667087024,0.979977814796043,0.999943251492079,0.914443067384693,0.999999989551975,0.99999998253126,0.999765714469129,0.999999998668358,0.999589057933813,0.999999989551975,0.999885497061615,0.99998351172546,0.973436667087024,0.999999999999402,0.999993824099817,0.999999999975266,0.999993824099817,0.999999999999987,0.999999825763612,0.999999999999908,0.999996920841951,0.999999998977334,0.999993824099817,0.999999999999999,0.99999995203781,1,0.999999948662936,1,0.999999967461858,1,1,0.999997339121296,0.979977814796043,0.99998351172546,0.914443067384693,0.999943251492079,0.999993824099817,0.999999998977334,0.999993824099817,0.999999999999402,0.999993824099817,0.999999999975266,0.999999825763612,0.999999999999987,0.999996920841951,0.999999999999908,0.999765714469129,0.99999998253126,0.999589057933813
1,0,0,0.950699063278553,0.889598924434131,0.997849228757455,0.998586321220421,0.999838811072328,0.999712703702103,0.999966530284885,0.999544939588607,0.999698579283881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549446086891874,0,0,0.948236771495306,0.968218508182525,0.900148192849639,0.911445765799253,0,0,0.889598924434131,0.950699063278553,0.999712703702103,0.999838811072328,0.998586321220421,0.997849228757455,0.999698579283881,0.999544939588607,0.999966530284885,0,0,0,0,0,0,0.0549446086891874,0,0,0,0.968218508182525,0.948236771495306,0.911445765799253,0.900148192849639,0,0,0
1,0,0,0.999756154260982,0.997491594055806,0.999747722015765,0.999937157831759,0.99998437847255,0.999979081220858,0.999998234106392,0.999991183249923,0.999992273516252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702388854840059,0.257099386538521,0.660669061981054,0.689498949565067,0.996615491245241,0.994633287644621,0.915258302542944,0.926345874376879,0,0,0.997491594055806,0.999756154260982,0.999979081220858,0.99998437847255,0.999937157831759,0.999747722015765,0.999992273516252,0.999991183249923,0.999998234106392,0,0,0,0,0,0,0.257099386538521,0.702388854840059,0.689498949565067,0.660669061981054,0.994633287644621,0.996615491245241,0.926345874376879,0.915258302542944,0,0,0
1,0,0,0.996319456276199,0.917659687720333,0.996881531523357,0.997665647381383,0.999968416275308,0.999706900782441,0.999937157831759,0.998761027036603,0.999994993909679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675613788141903,0.736597560037202,0,0.193528131450893,0.969565757582687,0.95230781971797,0.916866551697348,0.771085633175704,0,0,0.917659687720333,0.996319456276199,0.999706900782441,0.999968416275308,0.997665647381383,0.996881531523357,0.999994993909679,0.998761027036603,0.999937157831759,0,0,0,0,0,0,0.736597560037202,0.675613788141903,0.193528131450893,0,0.95230781971797,0.969565757582687,0.771085633175704,0.916866551697348,0,0,0
1,0,0,0.992146432041776,0.994290999995985,0.98367485769368,0.995892368718094,0.998393434205624,0.998528670337918,0.999915511494681,0.99986881715086,0.999914491568647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41778034513224,0.411154665182858,0,0,0.984587691254968,0.936401700273776,0.936031205020934,0.910936575179902,0,0,0.994290999995985,0.992146432041776,0.998528670337918,0.998393434205624,0.995892368718094,0.98367485769368,0.999914491568647,0.99986881715086,0.999915511494681,0,0,0,0,0,0,0.411154665182858,0.41778034513224,0,0,0.936401700273776,0.984587691254968,0.910936575179902,0.936031205020934,0,0,0
1,0,0,0.775905922886019,0.783742666475993,0.856218253579928,0.790588799974342,0.804415590963406,0.846025041756064,0.966086928979598,0.948337522950672,0.946909473228907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927328053485592,0.259898918582342,0,0,0,0,0.783742666475993,0.775905922886019,0.846025041756064,0.804415590963406,0.790588799974342,0.856218253579928,0.946909473228907,0.948337522950672,0.966086928979598,0,0,0,0,0,0,0,0,0,0,0.259898918582342,0.0927328053485592,0,0,0,0,0
1,0,0,0.653280305334625,0.64867051304302,0.975013627473741,0.59346624920045,0.996161884242918,0.952678843689078,0.999816435527956,0.998213945435404,0.999317121985443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64867051304302,0.653280305334625,0.952678843689078,0.996161884242918,0.59346624920045,0.975013627473741,0.999317121985443,0.998213945435404,0.999816435527956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.294968880331032,0.820059789650291,0.742935720998502,0.808955759078453,0.819074863686335,0.853526392076125,0.816090900137991,0.9344014730059,0.987832117049158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706919938327954,0.143992265863037,0.226977048714113,0.0479631699422089,0,0,0.820059789650291,0.294968880331032,0.853526392076125,0.819074863686335,0.808955759078453,0.742935720998502,0.987832117049158,0.9344014730059,0.816090900137991,0,0,0,0,0,0,0,0,0,0,0.143992265863037,0.706919938327954,0.0479631699422089,0.226977048714113,0,0,0
1,0,0,0.6005455251687,0.194490491748653,0.84545559572668,0.439006942022358,0.834567381446618,0.806872127206838,0.932861553437035,0.892483404114661,0.973173282062843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194490491748653,0.6005455251687,0.806872127206838,0.834567381446618,0.439006942022358,0.84545559572668,0.973173282062843,0.892483404114661,0.932861553437035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.999830885977303,0.99959799813923,0.99994986934622,0.999040724812891,0.999918824201899,0.999225459157031,0.999931102266012,0.999901839032488,0.999997053387324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.961013451144292,0.986016387669509,0.961770680296675,0.723999622788764,0.997183504956598,0.999155929844,0.988259844201955,0.99877089321167,0.553906919203915,0.0419753214130647,0.99959799813923,0.999830885977303,0.999225459157031,0.999918824201899,0.999040724812891,0.99994986934622,0.999997053387324,0.999901839032488,0.999931102266012,0,0,0,0,0.0419753214130647,0.553906919203915,0.986016387669509,0.961013451144292,0.723999622788764,0.961770680296675,0.999155929844,0.997183504956598,0.99877089321167,0.988259844201955,0,0,0
1,0,0,0.949136690398526,0.818085085445202,0.998847047760987,0.996850239752642,0.995586388823013,0.999091128972908,0.999686280000666,0.999913804787215,0.999986500522395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433338705502991,0.902956068167396,0.336375544336332,0.658975160566356,0,0,0.818085085445202,0.949136690398526,0.999091128972908,0.995586388823013,0.996850239752642,0.998847047760987,0.999986500522395,0.999913804787215,0.999686280000666,0,0,0,0,0,0,0,0,0,0,0.902956068167396,0.433338705502991,0.658975160566356,0.336375544336332,0,0,0
1,0,0,0.999264691589947,0.99627510644251,0.999632591606772,0.996045227349062,0.999615299399881,0.999901445621669,0.999992795872422,0.999963887477744,0.999991340530961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99033935483513,0.988829220306807,0.822985633821116,0.737054647230076,0.999242306598701,0.999503089836321,0.989704146549169,0.97165002782377,0.538471193659742,0.791337553761997,0.99627510644251,0.999264691589947,0.999901445621669,0.999615299399881,0.996045227349062,0.999632591606772,0.999991340530961,0.999963887477744,0.999992795872422,0,0,0,0,0.791337553761997,0.538471193659742,0.988829220306807,0.99033935483513,0.737054647230076,0.822985633821116,0.999503089836321,0.999242306598701,0.97165002782377,0.989704146549169,0,0,0
1,0,0,0.999592331687754,0.988375981765381,0.999072777072347,0.98703312648657,0.999872948284701,0.999701578022606,0.999486935702556,0.999898241042204,0.999903397034851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968155894659412,0.952678843689078,0.924333541728558,0.915420456315932,0.952955261908815,0.993303743000375,0.928857621454728,0.920912440898094,0.566259791226857,0.61628949780813,0.988375981765381,0.999592331687754,0.999701578022606,0.999872948284701,0.98703312648657,0.999072777072347,0.999903397034851,0.999898241042204,0.999486935702556,0,0,0,0,0.61628949780813,0.566259791226857,0.952678843689078,0.968155894659412,0.915420456315932,0.924333541728558,0.993303743000375,0.952955261908815,0.920912440898094,0.928857621454728,0,0,0
1,0,0,0.962292141208449,0.0559415346711468,0.999209818575988,0.992130771051614,0.999114444738103,0.997761552357403,0.999769432779666,0.999982138477687,0.999913976997958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869737295370208,0.629748957703126,0.608792164283031,0.877547674360184,0,0,0.0559415346711468,0.962292141208449,0.997761552357403,0.999114444738103,0.992130771051614,0.999209818575988,0.999913976997958,0.999982138477687,0.999769432779666,0,0,0,0,0,0,0,0,0,0,0.629748957703126,0.869737295370208,0.877547674360184,0.608792164283031,0,0,0
1,0,0,0.999991218446329,0.967523047167528,0.999991545883255,0.999870640796653,0.999956068316814,0.999971535903921,0.999998286296391,0.999999212854883,0.999999997236735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936278433031485,0.980945004751738,0.889598924434131,0.965277471206451,0.999588235396629,0.999947509537158,0.959295436302384,0.988829220306807,0.66179460603714,0.354866092529791,0.967523047167528,0.999991218446329,0.999971535903921,0.999956068316814,0.999870640796653,0.999991545883255,0.999999997236735,0.999999212854883,0.999998286296391,0,0,0,0,0.354866092529791,0.66179460603714,0.980945004751738,0.936278433031485,0.965277471206451,0.889598924434131,0.999947509537158,0.999588235396629,0.988829220306807,0.959295436302384,0,0,0
1,0,0,0.978499121031254,0.99576753745381,0.988740000798948,0.997792637930209,0.999614529377206,0.986016387669509,0.999656740715132,0.999752716836904,0.99996502476461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669590259618771,0,0,0.855683558056247,0.982115755733101,0.827136026150723,0.85298247891681,0,0,0.99576753745381,0.978499121031254,0.986016387669509,0.999614529377206,0.997792637930209,0.988740000798948,0.99996502476461,0.999752716836904,0.999656740715132,0,0,0,0,0,0,0.669590259618771,0,0,0,0.982115755733101,0.855683558056247,0.85298247891681,0.827136026150723,0,0,0
1,0,0,0.989846557526114,0.996413747720887,0.999687532178583,0.994884161767181,0.998922801472288,0.999990039246134,0.999989756405159,0.999984779394601,0.99998597767465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66179460603714,0,0,0.0838029880279127,0.919379169154582,0.660669061981054,0.710404487737219,0,0,0.996413747720887,0.989846557526114,0.999990039246134,0.998922801472288,0.994884161767181,0.999687532178583,0.99998597767465,0.999984779394601,0.999989756405159,0,0,0,0,0,0,0.66179460603714,0,0,0,0.919379169154582,0.0838029880279127,0.710404487737219,0.660669061981054,0,0,0
1,0,0,0.915905139958394,0.897263460437669,0.985848767926577,0.90184202390397,0.998504957463807,0.869249333148855,0.995470393421515,0.997521477962255,0.999636973364092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660669061981054,0.0199973337599309,0,0,0,0,0.897263460437669,0.915905139958394,0.869249333148855,0.998504957463807,0.90184202390397,0.985848767926577,0.999636973364092,0.997521477962255,0.995470393421515,0,0,0,0,0,0,0,0,0,0,0.0199973337599309,0.660669061981054,0,0,0,0,0
1,0.761594155955765,0,0.999912063604973,0.999987637699524,0.999999979541202,0.999999482808734,0.9996462887624,0.999998191212314,0.99999999905596,0.999999857061718,0.999999967200509,0,0,0,0,0,0.935907243447126,0.985792452551223,0.761594155955765,0.0619206792946178,0,0,0,0,0.999678660866513,0.999955803940203,0.9972447067959,0.998580659201799,0.999993036694729,0.999999863760693,0.998174253089812,0.999933272018748,0.967330792251507,0.948135828786181,0.999987637699524,0.999912063604973,0.999998191212314,0.9996462887624,0.999999482808734,0.999999979541202,0.999999967200509,0.999999857061718,0.99999999905596,0,0,0,0,0.948135828786181,0.967330792251507,0.999955803940203,0.999678660866513,0.998580659201799,0.9972447067959,0.999999863760693,0.999993036694729,0.999933272018748,0.998174253089812,0.985792452551223,0.935907243447126,0.0619206792946178
1,0,0,0.99890105257557,0.992690018281398,0.999883184083927,0.998270145746982,0.999907555217987,0.999896599888839,0.999994598616968,0.999969654672076,0.999804695460471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683151642310088,0,0,0.10955847021443,0.805120287400239,0.858601834156939,0.474606907567119,0,0,0.992690018281398,0.99890105257557,0.999896599888839,0.999907555217987,0.998270145746982,0.999883184083927,0.999804695460471,0.999969654672076,0.999994598616968,0,0,0,0,0,0,0.683151642310088,0,0,0,0.805120287400239,0.10955847021443,0.474606907567119,0.858601834156939,0,0,0
1,0,0,0.999999329239139,0.999982666360874,0.999997443455709,0.999999294848506,0.999950169222121,0.999999390637875,0.999997563271112,0.999997029719914,0.999988925422112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.951367801015063,0.998720764495811,0.932078564377826,0.923307668213895,0.999360722873046,0.999722306251596,0.988095311318257,0.998828463049754,0.687394792737341,0.934907155814859,0.999982666360874,0.999999329239139,0.999999390637875,0.999950169222121,0.999999294848506,0.999997443455709,0.999988925422112,0.999997029719914,0.999997563271112,0,0,0,0,0.934907155814859,0.687394792737341,0.998720764495811,0.951367801015063,0.923307668213895,0.932078564377826,0.999722306251596,0.999360722873046,0.998828463049754,0.988095311318257,0,0,0
1,0.849679781035747,0.66179460603714,0.999882245863744,0.999999723444125,0.999995925876215,0.999999813876036,0.999977743221585,0.999999988453146,0.999998678645855,0.999999999393219,0.999999999521733,0,0,0,0,0,0.693672568469828,0.880277715376437,0.849679781035747,0.928857621454728,0,0.66179460603714,0,0,0.999350415522213,0.997810207121637,0.992051998277927,0.996973556729755,0.999996313579639,0.999736902106665,0.999993147220666,0.999128494748351,0.882287737005226,0.990203821746718,0.999999723444125,0.999882245863744,0.999999988453146,0.999977743221585,0.999999813876036,0.999995925876215,0.999999999521733,0.999999999393219,0.999998678645855,0,0,0,0,0.990203821746718,0.882287737005226,0.997810207121637,0.999350415522213,0.996973556729755,0.992051998277927,0.999736902106665,0.999996313579639,0.999128494748351,0.999993147220666,0.880277715376437,0.693672568469828,0.928857621454728
1,0,0,0.999508032958836,0.88556760938771,0.999974089590913,0.999976272235163,0.999999407463354,0.99999924974538,0.999953630841363,0.999989694759153,0.999998418052081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971369184640541,0.996567856772222,0.846309043017939,0.994210744876928,0.986693839163956,0.999203474298923,0.996420900234992,0.984860549714169,0.700865700179157,0.76782215586201,0.88556760938771,0.999508032958836,0.99999924974538,0.999999407463354,0.999976272235163,0.999974089590913,0.999998418052081,0.999989694759153,0.999953630841363,0,0,0,0,0.76782215586201,0.700865700179157,0.996567856772222,0.971369184640541,0.994210744876928,0.846309043017939,0.999203474298923,0.986693839163956,0.984860549714169,0.996420900234992,0,0,0
1,0,0,0.949433263671899,0.785280825918732,0.871191033923813,0.704913217864449,0.992557741314192,0.967967325039846,0.995647615325806,0.989866741333068,0.998842429390696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570322039844703,0.838470282263124,0,0.298616530542268,0,0,0.785280825918732,0.949433263671899,0.967967325039846,0.992557741314192,0.704913217864449,0.871191033923813,0.998842429390696,0.989866741333068,0.995647615325806,0,0,0,0,0,0,0,0,0,0,0.838470282263124,0.570322039844703,0.298616530542268,0,0,0,0
1,0,0,0.999240790271324,0.997541202757445,0.999945694224436,0.998603172209635,0.999997224984449,0.999928861963269,0.999998212788034,0.999999574011307,0.99998546367818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.938223255878539,0.622453178783849,0.90128046338025,0.947526136977544,0.995379100714503,0.999818987293932,0.931286768484513,0.992631520201128,0,0.0619206792946178,0.997541202757445,0.999240790271324,0.999928861963269,0.999997224984449,0.998603172209635,0.999945694224436,0.99998546367818,0.999999574011307,0.999998212788034,0,0,0,0,0.0619206792946178,0,0.622453178783849,0.938223255878539,0.947526136977544,0.90128046338025,0.999818987293932,0.995379100714503,0.992631520201128,0.931286768484513,0,0,0
1,0,0,0.995506404620411,0.998630812317835,0.999951448093524,0.999273459373564,0.999985608315958,0.999999048145162,0.999904166738621,0.999994344350762,0.999698579283881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643427003738594,0.701374130938312,0,0.434150570985945,0.761594155955765,0.828395237256432,0.767411391467962,0.805120287400239,0,0,0.998630812317835,0.995506404620411,0.999999048145162,0.999985608315958,0.999273459373564,0.999951448093524,0.999698579283881,0.999994344350762,0.999904166738621,0,0,0,0,0,0,0.701374130938312,0.643427003738594,0.434150570985945,0,0.828395237256432,0.761594155955765,0.805120287400239,0.767411391467962,0,0,0
1,0,0,0.998425221291236,0.997698063262693,0.999479704168384,0.999653984104204,0.999722861007193,0.999532020860328,0.999898647244462,0.999961423686424,0.999996603803801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976821032498221,0.959613224260921,0.931947212441459,0.930486074308395,0.986127037402566,0.961995023798204,0.973697500664426,0.9857359146764,0.761594155955765,0.773908339855842,0.997698063262693,0.998425221291236,0.999532020860328,0.999722861007193,0.999653984104204,0.999479704168384,0.999996603803801,0.999961423686424,0.999898647244462,0,0,0,0,0.773908339855842,0.761594155955765,0.959613224260921,0.976821032498221,0.930486074308395,0.931947212441459,0.961995023798204,0.986127037402566,0.9857359146764,0.973697500664426,0,0,0
1,0,0,0.999802337920675,0.998756064308315,0.999875463920569,0.992572555735242,0.999992211456716,0.999839133102117,0.999986227816736,0.999990562859511,0.999987387966064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.727313545533229,0.583662746567168,0.583662746567168,0.766175310158836,0.997336689449479,0.998856229328808,0.976544491004612,0.993890511587835,0.601822679631432,0.617528343690705,0.998756064308315,0.999802337920675,0.999839133102117,0.999992211456716,0.992572555735242,0.999875463920569,0.999987387966064,0.999990562859511,0.999986227816736,0,0,0,0,0.617528343690705,0.601822679631432,0.583662746567168,0.727313545533229,0.766175310158836,0.583662746567168,0.998856229328808,0.997336689449479,0.993890511587835,0.976544491004612,0,0,0
1,0,0,0.697286688900242,0.865284032608664,0.995981570223465,0.98885141512559,0.987686127269516,0.996420900234992,0.998844740882358,0.996649111247051,0.995759082025634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2958816041613,0,0,0.638122413695716,0.820387023131593,0.2958816041613,0.0748596906874991,0,0,0.865284032608664,0.697286688900242,0.996420900234992,0.987686127269516,0.98885141512559,0.995981570223465,0.995759082025634,0.996649111247051,0.998844740882358,0,0,0,0,0,0,0.2958816041613,0,0,0,0.820387023131593,0.638122413695716,0.0748596906874991,0.2958816041613,0,0,0
1,0,0,0.99098953169652,0.969864020378814,0.996689015439637,0.991184733183274,0.99975172584638,0.997288381388272,0.999953815943264,0.999946875873959,0.999411037088134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283974571991279,0,0,0.771490747609057,0.923307668213895,0.283974571991279,0.25896622393479,0,0,0.969864020378814,0.99098953169652,0.997288381388272,0.99975172584638,0.991184733183274,0.996689015439637,0.999411037088134,0.999946875873959,0.999953815943264,0,0,0,0,0,0,0.283974571991279,0,0,0,0.923307668213895,0.771490747609057,0.25896622393479,0.283974571991279,0,0,0
1,0,0,0.997222606778194,0.99891198133656,0.999931924069992,0.999885497061615,0.999893876376361,0.999900455182999,0.996370532015017,0.999993762031182,0.999993724490978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199973337599309,0,0,0.990377734690325,0.807916468235825,0.744722587418846,0.46211715726001,0,0,0.99891198133656,0.997222606778194,0.999900455182999,0.999893876376361,0.999885497061615,0.999931924069992,0.999993724490978,0.999993762031182,0.996370532015017,0,0,0,0,0,0,0.0199973337599309,0,0,0,0.807916468235825,0.990377734690325,0.46211715726001,0.744722587418846,0,0,0
1,0,0,0.86017055125441,0.86068987040142,0.878235591493867,0.75263268702945,0.883390703888723,0.865785730802685,0.975981591380145,0.902771230990198,0.987612480930053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100657961917759,0,0,0.804415590963406,0.76493353344588,0.28489366912716,0.628540604895877,0,0,0.86068987040142,0.86017055125441,0.865785730802685,0.883390703888723,0.75263268702945,0.878235591493867,0.987612480930053,0.902771230990198,0.975981591380145,0,0,0,0,0,0,0.100657961917759,0,0,0,0.76493353344588,0.804415590963406,0.628540604895877,0.28489366912716,0,0,0
1,0,0,0.999858459348483,0.999383320554726,0.997849228757455,0.999935760029012,0.999973407095237,0.999150852356053,0.999999143878257,0.999982351533174,0.999997625809466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840830143219474,0.991043191251573,0.937983331749385,0.624287404243438,0.996498644261168,0.99279127867941,0.985158106254868,0.982980558228044,0.143012858935112,0.662917174519689,0.999383320554726,0.999858459348483,0.999150852356053,0.999973407095237,0.999935760029012,0.997849228757455,0.999997625809466,0.999982351533174,0.999999143878257,0,0,0,0,0.662917174519689,0.143012858935112,0.991043191251573,0.840830143219474,0.624287404243438,0.937983331749385,0.99279127867941,0.996498644261168,0.982980558228044,0.985158106254868,0,0,0
